Factor,estimate,.y.,group1,group2,n1,n2,statistic,p,conf.low,conf.high,method,alternative,p.adj,Mean1,Mean2,Mean.diff.log,comparisons,lab.p.adj,lab.p,label,Sites
Veillonella_parvula,-0.250981329581327,Value,BL,T24,20,20,60,0.0973,-0.536853036179394,0.0330420343593356,Wilcoxon,two.sided,0.92055,-2.86487035382262,-2.64625164823399,0.197718008778967,BL/T24,ns,ns,ns/ns,VA
Veillonella_rogosae,0.145927651860431,Value,BL,T24,20,20,130,0.368,-0.171106817669205,0.522125777452969,Wilcoxon,two.sided,0.989705128205128,-2.71727014884957,-2.91918196418542,-0.183913468476458,BL/T24,ns,ns,ns/ns,VA
Vescimonas_coprocola,-0.293315010040552,Value,BL,T24,20,20,59,0.0897,-0.596364586396328,0.0468895161680034,Wilcoxon,two.sided,0.92055,-2.83847627356886,-2.57757502269402,0.231826743745758,BL/T24,ns,ns,ns/ns,VA
Vescimonas_SGB15087,0.0785387492624242,Value,BL,T24,20,20,116,0.701,-0.162662517964541,0.393506262317274,Wilcoxon,two.sided,0.989705128205128,-2.79974634081898,-2.92056904445771,-0.11406297247248,BL/T24,ns,ns,ns/ns,VA
Victivallis_lenta,-0.288298479021645,Value,BL,T24,20,20,54,0.0583,-0.591388752312911,0.00694382478959876,Wilcoxon,two.sided,0.92055,-2.98561453198558,-2.70572909845495,0.246770568871517,BL/T24,ns,ns,ns/ns,VA
Waltera_intestinalis,0.0282017936990873,Value,BL,T24,20,20,108,0.927,-0.328717229087536,0.32260375218367,Wilcoxon,two.sided,0.989705128205128,-2.77577227285986,-2.79881941139307,-0.0227855646304888,BL/T24,ns,ns,ns/ns,VA
Adlercreutzia_equolifaciens,-0.132241456836543,Value,BL,T04,20,20,79,0.349,-0.453327143246692,0.162361608339329,Wilcoxon,two.sided,0.900484848484848,-2.90990465884961,-2.80591791352041,0.0989279417404436,BL/T04,ns,ns,ns/ns,UR
Agathobaculum_butyriciproducens,-0.0381781154180851,Value,BL,T04,20,20,97,0.784,-0.276566117219705,0.2701860636108,Wilcoxon,two.sided,1,-2.76239889902768,-2.76141695220397,0.000981465029299569,BL/T04,ns,ns,ns/ns,UR
Akkermansia_muciniphila,-0.328175027840517,Value,BL,T04,20,20,37,0.00944,-0.587307659422843,-0.0753035694471011,Wilcoxon,two.sided,0.717777777777778,-2.73069590438911,-2.39164596353541,0.291960363140995,BL/T04,ns,**,**/ns,UR
Alistipes_communis,-0.092329067837233,Value,BL,T04,20,20,85,0.475,-0.272754329252464,0.221031347689006,Wilcoxon,two.sided,1,-2.73576194228273,-2.71043041867146,0.0250159979652132,BL/T04,ns,ns,ns/ns,UR
Alistipes_finegoldii,-0.0463894026126536,Value,BL,T04,20,20,93,0.674,-0.245432180319701,0.142651266250203,Wilcoxon,two.sided,1,-2.72164628235943,-2.63775342806394,0.0805590552313372,BL/T04,ns,ns,ns/ns,UR
Alistipes_ihumii,-0.00420268461831874,Value,BL,T04,20,20,104,0.985,-0.267714716586583,0.2067493024844,Wilcoxon,two.sided,1,-2.74890087022715,-2.71849780681382,0.0299500493966491,BL/T04,ns,ns,ns/ns,UR
Alistipes_indistinctus,0.0490580706273585,Value,BL,T04,20,20,117,0.674,-0.150514822180111,0.280334949273257,Wilcoxon,two.sided,1,-2.78785872940655,-2.82947293659361,-0.0407716321516746,BL/T04,ns,ns,ns/ns,UR
Alistipes_onderdonkii,-0.0151915505707195,Value,BL,T04,20,20,96,0.756,-0.223638435440509,0.137377271563699,Wilcoxon,two.sided,1,-2.61980227932785,-2.61916733383694,0.000634743998306079,BL/T04,ns,ns,ns/ns,UR
Alistipes_putredinis,-0.0581457745949827,Value,BL,T04,20,20,87,0.522,-0.269469300392781,0.0968905773690412,Wilcoxon,two.sided,1,-2.42541266840907,-2.31801264688866,0.102014944840004,BL/T04,ns,ns,ns/ns,UR
Alistipes_senegalensis,0.0460615960117161,Value,BL,T04,20,20,116,0.701,-0.198836482745598,0.312023953733368,Wilcoxon,two.sided,1,-2.70244399017152,-2.7499703978839,-0.0464315827229959,BL/T04,ns,ns,ns/ns,UR
Alistipes_shahii,-0.035510105377195,Value,BL,T04,20,20,96,0.756,-0.20761766841358,0.170693594057469,Wilcoxon,two.sided,1,-2.60585363607825,-2.58761709755604,0.0180722472500139,BL/T04,ns,ns,ns/ns,UR
Alistipes_sp_AF17_16,0.145892427329959,Value,BL,T04,20,20,132,0.33,-0.158462136918872,0.61442417029245,Wilcoxon,two.sided,0.900484848484848,-2.72265881252767,-2.99039096573503,-0.237229598060761,BL/T04,ns,ns,ns/ns,UR
Anaerobutyricum_hallii,-0.101201129130004,Value,BL,T04,20,20,79,0.349,-0.344921892736742,0.14117054333051,Wilcoxon,two.sided,0.900484848484848,-2.84537255178341,-2.74099618040328,0.0992808058614013,BL/T04,ns,ns,ns/ns,UR
Anaerobutyricum_soehngenii,0.106458080780018,Value,BL,T04,20,20,139,0.216,-0.0641488719969188,0.287064301441164,Wilcoxon,two.sided,0.895867924528302,-2.75597674606092,-2.85786800357161,-0.0970280284667619,BL/T04,ns,ns,ns/ns,UR
Anaerostipes_hadrus,0.0310341046995324,Value,BL,T04,20,20,109,0.898,-0.219733325413088,0.270844661178179,Wilcoxon,two.sided,1,-2.57722566290764,-2.61186650483869,-0.0340543538675107,BL/T04,ns,ns,ns/ns,UR
Anaerotignum_faecicola,0.0552632879286012,Value,BL,T04,20,20,114,0.756,-0.170115180326574,0.224363988470888,Wilcoxon,two.sided,1,-2.63785831898224,-2.65739714251321,-0.0193503912597042,BL/T04,ns,ns,ns/ns,UR
Anaerotignum_lactatifermentans,0.209581999717917,Value,BL,T04,20,20,158,0.0484,0.0100784953913158,0.448462888909905,Wilcoxon,two.sided,0.78166,-2.69887412293219,-2.90174564714983,-0.184711635127866,BL/T04,ns,*,*/ns,UR
Anaerotruncus_colihominis,-0.00133335667264167,Value,BL,T04,20,20,103,0.956,-0.286041169495779,0.225115649054783,Wilcoxon,two.sided,1,-2.76141505070767,-2.72183905356858,0.0388129349644905,BL/T04,ns,ns,ns/ns,UR
Bacteroides_caccae,0.182297041371943,Value,BL,T04,20,20,150,0.0973,-0.0282964899462337,0.419465052066448,Wilcoxon,two.sided,0.849402702702703,-2.45232930403041,-2.62661446936362,-0.160659592534863,BL/T04,ns,ns,ns/ns,UR
Bacteroides_cellulosilyticus,0.0495853262862405,Value,BL,T04,20,20,123,0.522,-0.12832314341482,0.280217695130532,Wilcoxon,two.sided,1,-2.6347965885942,-2.70096114651957,-0.0640676833658931,BL/T04,ns,ns,ns/ns,UR
Bacteroides_clarus,-0.0386439646505555,Value,BL,T04,20,20,97,0.784,-0.319390899672706,0.211528628466643,Wilcoxon,two.sided,1,-2.81740366622689,-2.79424581175566,0.0228937805116014,BL/T04,ns,ns,ns/ns,UR
Bacteroides_congonensis,0.0539255037333051,Value,BL,T04,20,20,122,0.546,-0.222518835128236,0.202931285689532,Wilcoxon,two.sided,1,-2.73418642770289,-2.73275216902786,0.00143323110846827,BL/T04,ns,ns,ns/ns,UR
Bacteroides_eggerthii,0.0481223112794777,Value,BL,T04,20,20,118,0.648,-0.16513899289034,0.288552723883266,Wilcoxon,two.sided,1,-2.515972462596,-2.59596915057332,-0.076957974443763,BL/T04,ns,ns,ns/ns,UR
Bacteroides_faecis,-0.0308727934095318,Value,BL,T04,20,20,92,0.648,-0.26936573225627,0.169094048382417,Wilcoxon,two.sided,1,-2.68994963740649,-2.67413016209198,0.0156956515919508,BL/T04,ns,ns,ns/ns,UR
Bacteroides_finegoldii,0.203788825308983,Value,BL,T04,20,20,156,0.0583,-0.0114420912364823,0.441941970156245,Wilcoxon,two.sided,0.784620833333333,-2.56618989744954,-2.732789041213,-0.154092801378158,BL/T04,ns,ns,ns/ns,UR
Bacteroides_fragilis,0.0680775571485125,Value,BL,T04,20,20,133,0.312,-0.0700594674944151,0.247372968370074,Wilcoxon,two.sided,0.900484848484848,-2.45534407352645,-2.5358226648465,-0.0774040830896987,BL/T04,ns,ns,ns/ns,UR
Bacteroides_intestinalis,0.0936716322096721,Value,BL,T04,20,20,124,0.498,-0.257846757228184,0.437957851235583,Wilcoxon,two.sided,1,-2.71069517524192,-2.80721829568274,-0.0921443743268445,BL/T04,ns,ns,ns/ns,UR
Bacteroides_nordii,-0.0223533631803116,Value,BL,T04,20,20,102,0.927,-0.337211431726768,0.297757671089766,Wilcoxon,two.sided,1,-2.83227128030618,-2.81452958346789,0.0175861500166939,BL/T04,ns,ns,ns/ns,UR
Bacteroides_ovatus,-0.0993073116041884,Value,BL,T04,20,20,76,0.294,-0.275460137730044,0.0961624932209824,Wilcoxon,two.sided,0.895867924528302,-2.44803759232826,-2.37902719549038,0.0667333577560231,BL/T04,ns,ns,ns/ns,UR
Bacteroides_salyersiae,-0.1328403070866,Value,BL,T04,20,20,81,0.388,-0.532094005580208,0.226842971470755,Wilcoxon,two.sided,0.928325925925926,-2.81180394697169,-2.66667288850914,0.135519091995327,BL/T04,ns,ns,ns/ns,UR
Bacteroides_sp_AF16_49,0.178402640000408,Value,BL,T04,20,20,154,0.0696,-0.0290955018828272,0.350583004454037,Wilcoxon,two.sided,0.81719,-2.67966368280182,-2.83911940641744,-0.147950691228102,BL/T04,ns,ns,ns/ns,UR
Bacteroides_stercoris,-0.016173799418285,Value,BL,T04,20,20,101,0.898,-0.239498487861862,0.215522865472831,Wilcoxon,two.sided,1,-2.30689978225385,-2.27587638262462,0.0305519008288957,BL/T04,ns,ns,ns/ns,UR
Bacteroides_thetaiotaomicron,-0.0794364975805006,Value,BL,T04,20,20,86,0.498,-0.31595277598279,0.149994314722421,Wilcoxon,two.sided,1,-2.46072022295179,-2.3846832545429,0.0732848184067252,BL/T04,ns,ns,ns/ns,UR
Bacteroides_uniformis,-0.139411882311579,Value,BL,T04,20,20,62,0.114,-0.27095693527357,0.0452591935831957,Wilcoxon,two.sided,0.895867924528302,-2.09769251532797,-1.95289912746198,0.135224173445028,BL/T04,ns,ns,ns/ns,UR
Bacteroides_xylanisolvens,-0.104339689354556,Value,BL,T04,20,20,83,0.43,-0.302659323263448,0.119432532632497,Wilcoxon,two.sided,0.971258741258741,-2.37985113446071,-2.31151712393694,0.0661004355799294,BL/T04,ns,ns,ns/ns,UR
Barnesiella_intestinihominis,-0.241171861109094,Value,BL,T04,20,20,68,0.177,-0.505769002969527,0.116006096763461,Wilcoxon,two.sided,0.895867924528302,-2.85293213646794,-2.67837662206586,0.160889790412819,BL/T04,ns,ns,ns/ns,UR
Bifidobacterium_adolescentis,0.0671381635009837,Value,BL,T04,20,20,121,0.571,-0.244390329604116,0.324434852595385,Wilcoxon,two.sided,1,-2.84027016702638,-2.87768453707421,-0.0367314348228716,BL/T04,ns,ns,ns/ns,UR
Bifidobacterium_bifidum,-0.198867735444696,Value,BL,T04,20,20,80,0.368,-0.413464761368793,0.19641303664405,Wilcoxon,two.sided,0.900484848484848,-2.78758428948936,-2.64882782885439,0.129936843020478,BL/T04,ns,ns,ns/ns,UR
Bifidobacterium_longum,-0.246328525271064,Value,BL,T04,20,20,54,0.0583,-0.508846574194268,0.00616375502287525,Wilcoxon,two.sided,0.784620833333333,-2.7256720243879,-2.47076999350631,0.227057506494108,BL/T04,ns,ns,ns/ns,UR
Bifidobacterium_pseudocatenulatum,0.177985220266114,Value,BL,T04,20,20,138,0.231,-0.0949550459330504,0.472626563417563,Wilcoxon,two.sided,0.895867924528302,-2.5619915781855,-2.77403676121855,-0.192309166682495,BL/T04,ns,ns,ns/ns,UR
Bilophila_wadsworthia,0.094529318217575,Value,BL,T04,20,20,121,0.571,-0.2103997652742,0.323052138103927,Wilcoxon,two.sided,1,-2.76133011574588,-2.77917970970825,-0.0176921606138785,BL/T04,ns,ns,ns/ns,UR
Blautia_caecimuris,-0.366202086835895,Value,BL,T04,20,20,57,0.0759,-0.613490386028902,0.041451121311038,Wilcoxon,two.sided,0.81719,-2.94141518069834,-2.62119230404548,0.277800568294546,BL/T04,ns,ns,ns/ns,UR
Blautia_faecicola,-0.0471358122844711,Value,BL,T04,20,20,92,0.648,-0.218087676825013,0.15524281555625,Wilcoxon,two.sided,1,-2.71938549867543,-2.69088662226536,0.0281003376553212,BL/T04,ns,ns,ns/ns,UR
Blautia_faecis,0.0730386773115494,Value,BL,T04,20,20,119,0.622,-0.158061462940552,0.301592571039855,Wilcoxon,two.sided,1,-2.67683565825944,-2.75065073600664,-0.0712178003933133,BL/T04,ns,ns,ns/ns,UR
Blautia_glucerasea,0.0626722829430807,Value,BL,T04,20,20,121,0.571,-0.20219579317205,0.299923080888184,Wilcoxon,two.sided,1,-2.71596347455048,-2.75267496933053,-0.0360536791412056,BL/T04,ns,ns,ns/ns,UR
Blautia_hansenii,0.0831505279144366,Value,BL,T04,20,20,123,0.522,-0.226255559507252,0.532553584290434,Wilcoxon,two.sided,1,-2.72464958439229,-2.86848088453271,-0.134383417171364,BL/T04,ns,ns,ns/ns,UR
Blautia_luti,0.303184647351209,Value,BL,T04,20,20,152,0.0826,-0.046405567638546,0.61815659497648,Wilcoxon,two.sided,0.849402702702703,-2.67333751014894,-2.98801378136426,-0.273590453736759,BL/T04,ns,ns,ns/ns,UR
Blautia_massiliensis,0.0495293769034629,Value,BL,T04,20,20,116,0.701,-0.246277376986066,0.339300347854891,Wilcoxon,two.sided,1,-2.6818896767053,-2.69915371460546,-0.0171167076571425,BL/T04,ns,ns,ns/ns,UR
Blautia_obeum,0.149326608731972,Value,BL,T04,20,20,134,0.294,-0.159568946770944,0.400936493517489,Wilcoxon,two.sided,0.895867924528302,-2.68411593336975,-2.83161294377608,-0.137583057638783,BL/T04,ns,ns,ns/ns,UR
Blautia_sp_MSK_20_85,-0.243293347615012,Value,BL,T04,20,20,60,0.0973,-0.590882034586834,0.0363655425599441,Wilcoxon,two.sided,0.849402702702703,-2.95602932999951,-2.62177257522165,0.288374398821955,BL/T04,ns,ns,ns/ns,UR
Blautia_stercoris,0.0490272861637332,Value,BL,T04,20,20,114,0.756,-0.264262441905697,0.310547472866838,Wilcoxon,two.sided,1,-2.76566745321638,-2.76061567899188,0.00503905682539821,BL/T04,ns,ns,ns/ns,UR
Blautia_wexlerae,0.0707628300908806,Value,BL,T04,20,20,138,0.231,-0.058267341023283,0.17799594898244,Wilcoxon,two.sided,0.895867924528302,-2.39493694043099,-2.46189181701547,-0.0648086814389442,BL/T04,ns,ns,ns/ns,UR
Butyricicoccus_sp_AM29_23AC,0.000474253486586917,Value,BL,T04,20,20,105,1,-0.376660522191783,0.411998283007901,Wilcoxon,two.sided,1,-2.73761149500558,-2.743559616314,-0.00593050107188068,BL/T04,ns,ns,ns/ns,UR
Butyricimonas_faecihominis,-0.103435129614591,Value,BL,T04,20,20,89,0.571,-0.325128808342912,0.214095806237668,Wilcoxon,two.sided,1,-2.83419051832719,-2.8052768459429,0.0285035586622808,BL/T04,ns,ns,ns/ns,UR
Butyricimonas_paravirosa,0.00381294771296037,Value,BL,T04,20,20,108,0.927,-0.240269997786624,0.231077749122111,Wilcoxon,two.sided,1,-2.78006086068464,-2.76514339298618,0.0148072965753428,BL/T04,ns,ns,ns/ns,UR
Butyricimonas_SGB15260,-0.0608702803973225,Value,BL,T04,20,20,96,0.756,-0.645678965087291,0.287041439771548,Wilcoxon,two.sided,1,-2.97811570196679,-2.72373244517165,0.22664402294452,BL/T04,ns,ns,ns/ns,UR
Butyricimonas_sp_Marseille_P3923,0.091166602672395,Value,BL,T04,20,20,116,0.701,-0.211775707241903,0.406684611239768,Wilcoxon,two.sided,1,-2.69611140695491,-2.78859208204402,-0.0884509591255468,BL/T04,ns,ns,ns/ns,UR
Butyricimonas_virosa,0.0372048795211218,Value,BL,T04,20,20,113,0.784,-0.237260910790815,0.242248447392037,Wilcoxon,two.sided,1,-2.76606096909201,-2.77350944841427,-0.00742087638203369,BL/T04,ns,ns,ns/ns,UR
Candidatus_Cibionibacter_quicibialis,-0.151859184741356,Value,BL,T04,20,20,67,0.165,-0.336582161704736,0.0624763594772162,Wilcoxon,two.sided,0.895867924528302,-2.60591975832287,-2.46539888951213,0.131485060523814,BL/T04,ns,ns,ns/ns,UR
Catenibacterium_SGB4425,-0.00714654272767568,Value,BL,T04,20,20,103,0.956,-0.459791290881973,0.319641787452575,Wilcoxon,two.sided,1,-2.89756227387417,-2.87333782701105,0.0239356889892554,BL/T04,ns,ns,ns/ns,UR
Clostridiaceae_bacterium,-0.0751311892853187,Value,BL,T04,20,20,92,0.648,-0.270807153689524,0.165218524110257,Wilcoxon,two.sided,1,-2.68799308247764,-2.61397414550214,0.0714076281244356,BL/T04,ns,ns,ns/ns,UR
Clostridiaceae_bacterium_AF18_31LB,0.0340791362800602,Value,BL,T04,20,20,115,0.729,-0.203386845429023,0.216336365914886,Wilcoxon,two.sided,1,-2.65906411035066,-2.66238710027858,-0.00331748099759141,BL/T04,ns,ns,ns/ns,UR
Clostridiaceae_bacterium_Marseille_Q3526,0.107117544917333,Value,BL,T04,20,20,121,0.571,-0.114652659530213,0.361651608048525,Wilcoxon,two.sided,1,-2.73978044903986,-2.89522745190498,-0.144487284570225,BL/T04,ns,ns,ns/ns,UR
Clostridiaceae_bacterium_Marseille_Q4143,0.0881481956480793,Value,BL,T04,20,20,110,0.869,-0.217216155066162,0.404032038235547,Wilcoxon,two.sided,1,-2.71681784683549,-2.79470974435173,-0.0750071868611862,BL/T04,ns,ns,ns/ns,UR
Clostridiaceae_bacterium_Marseille_Q4145,-0.090354522314575,Value,BL,T04,20,20,92,0.648,-0.49699457106738,0.266194924917077,Wilcoxon,two.sided,1,-3.01701762480775,-2.8797129621347,0.128661131973921,BL/T04,ns,ns,ns/ns,UR
Clostridiaceae_bacterium_Marseille_Q4149,0.184589578092042,Value,BL,T04,20,20,136,0.261,-0.164718632732403,0.564812791080121,Wilcoxon,two.sided,0.895867924528302,-2.72311491114968,-2.94945737243336,-0.204036130713327,BL/T04,ns,ns,ns/ns,UR
Clostridiaceae_unclassified_SGB4771,-0.0051625833730008,Value,BL,T04,20,20,104,0.985,-0.346221311857127,0.344014331287144,Wilcoxon,two.sided,1,-2.88673775205007,-2.89846175265498,-0.0116558069936048,BL/T04,ns,ns,ns/ns,UR
Clostridiales_bacterium,0.110820148232617,Value,BL,T04,20,20,127,0.43,-0.170445478356507,0.397014751752997,Wilcoxon,two.sided,0.971258741258741,-2.64585882797112,-2.83034528053248,-0.169309307287783,BL/T04,ns,ns,ns/ns,UR
Clostridiales_bacterium_Choco116,-0.0100853287530951,Value,BL,T04,20,20,102,0.927,-0.26937421398745,0.255253645260223,Wilcoxon,two.sided,1,-2.69992519555597,-2.71355441909639,-0.0135371810421056,BL/T04,ns,ns,ns/ns,UR
Clostridiales_bacterium_KLE1615,0.0895899235717733,Value,BL,T04,20,20,125,0.475,-0.169150674875358,0.398386483828922,Wilcoxon,two.sided,1,-2.60526054957793,-2.70057012344734,-0.0910370391743404,BL/T04,ns,ns,ns/ns,UR
Clostridium_butyricum,0.187113407544389,Value,BL,T04,20,20,135,0.277,-0.129126456155098,0.536043692840872,Wilcoxon,two.sided,0.895867924528302,-2.74725331738334,-2.99915686614925,-0.224665231983443,BL/T04,ns,ns,ns/ns,UR
Clostridium_fessum,0.0798957702798851,Value,BL,T04,20,20,131,0.349,-0.0748385584235682,0.319162872688777,Wilcoxon,two.sided,0.900484848484848,-2.52643590985101,-2.65174262676183,-0.118055635751655,BL/T04,ns,ns,ns/ns,UR
Clostridium_leptum,-0.0379851469782555,Value,BL,T04,20,20,99,0.841,-0.253478176627233,0.26246103115203,Wilcoxon,two.sided,1,-2.76151203882001,-2.73981801393355,0.0214620583906999,BL/T04,ns,ns,ns/ns,UR
Clostridium_SGB4750,0.293849235768873,Value,BL,T04,20,20,151,0.0897,-0.0547344228950395,0.618495020178277,Wilcoxon,two.sided,0.849402702702703,-2.54573046174745,-2.81352334082687,-0.237277498098269,BL/T04,ns,ns,ns/ns,UR
Clostridium_SGB4751,0.235151557867622,Value,BL,T04,20,20,136,0.261,-0.11914247484871,0.559190303587349,Wilcoxon,two.sided,0.895867924528302,-2.74866976861787,-2.96679675104209,-0.197314418717437,BL/T04,ns,ns,ns/ns,UR
Clostridium_SGB6179,0.263062331774105,Value,BL,T04,20,20,142,0.177,-0.08552210432948,0.699330576800117,Wilcoxon,two.sided,0.895867924528302,-2.72354788711031,-3.03946295294136,-0.274532291178295,BL/T04,ns,ns,ns/ns,UR
Clostridium_sp_1001270H_150608_G6,0.0440337417708544,Value,BL,T04,20,20,114,0.756,-0.195328418399031,0.241846193210041,Wilcoxon,two.sided,1,-2.71834235473039,-2.69593638037367,0.0221586480872087,BL/T04,ns,ns,ns/ns,UR
Clostridium_sp_AF12_28,0.0355005622446558,Value,BL,T04,20,20,110,0.869,-0.174612652992982,0.221190547374181,Wilcoxon,two.sided,1,-2.70782659704135,-2.73415089513538,-0.0259837768194825,BL/T04,ns,ns,ns/ns,UR
Clostridium_sp_AF20_17LB,-0.370084509785025,Value,BL,T04,20,20,40,0.0136,-0.643711529706015,-0.0751103479262856,Wilcoxon,two.sided,0.717777777777778,-2.94891467459911,-2.59418409234742,0.303602602275324,BL/T04,ns,*,*/ns,UR
Clostridium_sp_AF27_2AA,0.134938097481606,Value,BL,T04,20,20,134,0.294,-0.159287066545552,0.34062494336844,Wilcoxon,two.sided,0.895867924528302,-2.70698029055129,-2.75787187518284,-0.049638932084532,BL/T04,ns,ns,ns/ns,UR
Clostridium_sp_AF34_10BH,-0.0460447615247053,Value,BL,T04,20,20,92,0.648,-0.311856954482599,0.199235135281296,Wilcoxon,two.sided,1,-2.51297980203263,-2.45058872157056,0.0605221040553865,BL/T04,ns,ns,ns/ns,UR
Clostridium_sp_AF34_13,-0.111464766679092,Value,BL,T04,20,20,86,0.498,-0.445697225717836,0.207282859726444,Wilcoxon,two.sided,1,-2.81832205242209,-2.69511111993107,0.116191487585183,BL/T04,ns,ns,ns/ns,UR
Clostridium_sp_AF36_4,0.114864619537164,Value,BL,T04,20,20,128,0.409,-0.146631741830463,0.441362154617915,Wilcoxon,two.sided,0.957297101449275,-2.66830319603687,-2.81701967066368,-0.13864521004149,BL/T04,ns,ns,ns/ns,UR
Clostridium_sp_AM22_11AC,0.132796898749155,Value,BL,T04,20,20,130,0.368,-0.178706320734897,0.447012839009039,Wilcoxon,two.sided,0.900484848484848,-2.63605233311744,-2.80177903885853,-0.153344674298695,BL/T04,ns,ns,ns/ns,UR
Clostridium_sp_AM33_3,0.133063571795411,Value,BL,T04,20,20,138,0.231,-0.0976913662908838,0.337503647207522,Wilcoxon,two.sided,0.895867924528302,-2.61088160513791,-2.72519838077224,-0.108241459820983,BL/T04,ns,ns,ns/ns,UR
Clostridium_sp_AM42_4,-0.0492119749062557,Value,BL,T04,20,20,83,0.43,-0.23940501448395,0.0738196535653126,Wilcoxon,two.sided,0.971258741258741,-2.93321556765326,-2.82299320553623,0.104560321493182,BL/T04,ns,ns,ns/ns,UR
Clostridium_sp_AM49_4BH,-0.065903476542895,Value,BL,T04,20,20,85,0.475,-0.385023313286476,0.163385123396165,Wilcoxon,two.sided,1,-2.8097595010033,-2.7227054698056,0.0834713136173486,BL/T04,ns,ns,ns/ns,UR
Clostridium_sp_AT4,0.0797151857803442,Value,BL,T04,20,20,115,0.729,-0.251249417473847,0.390830719569663,Wilcoxon,two.sided,1,-2.65914637127402,-2.71726008664995,-0.0564878091121251,BL/T04,ns,ns,ns/ns,UR
Clostridium_symbiosum,0.0243023091539646,Value,BL,T04,20,20,109,0.898,-0.358437591286984,0.226797471343329,Wilcoxon,two.sided,1,-2.74524470113925,-2.64529411810967,0.0952652542766235,BL/T04,ns,ns,ns/ns,UR
Collinsella_aerofaciens,-0.0369989711880166,Value,BL,T04,20,20,91,0.622,-0.247672912180391,0.141352631309406,Wilcoxon,two.sided,1,-2.66247830405039,-2.60241573072752,0.0583279378183609,BL/T04,ns,ns,ns/ns,UR
Collinsella_SGB14861,0.10004547923554,Value,BL,T04,20,20,130,0.368,-0.121434444150896,0.27878964897082,Wilcoxon,two.sided,0.900484848484848,-2.64266229839126,-2.71379497392216,-0.0687166638406384,BL/T04,ns,ns,ns/ns,UR
Collinsella_SGB4121,-0.284032980810159,Value,BL,T04,20,20,44,0.0215,-0.572843796091028,-0.0674439916597953,Wilcoxon,two.sided,0.717777777777778,-2.88530482195617,-2.55425151935369,0.285970585645285,BL/T04,ns,*,*/ns,UR
